Tiempo,Flujo
2454957.8388264393,401215.38
2454957.8395076613,401058.16
2454957.8401887827,401328.75
2454957.8408699045,401091.12
2454957.841550926,401523.84
2454957.8422321477,401112.72
2454957.8429132695,401366.94
2454957.8435943914,401196.66
2454957.844275613,401070.78
2454957.844956734,401205.97
2454957.845637856,401257.47
2454957.846319078,401172.72
2454957.8470000997,401209.03
2454957.847681221,401330.78
2454957.848362343,401235.7
2454957.8490435644,401224.03
2454957.8497246862,401134.1
2454957.850405808,401304.7
2454957.8510870296,401125.28
2454957.8517681514,401319.3
2454957.8524491726,401350.1
2454957.8531303946,401366.97
2454957.853811516,401218.7
2454957.854492638,401217.75
2454957.8551738597,401299.94
2454957.855854981,401256.97
2454957.856536103,401406.12
2454957.8572173244,401338.12
2454957.857898346,401416.62
2454957.858579468,401374.28
2454957.8592606895,401342.0
2454957.8599418113,401307.28
2454957.860622933,401021.0
2454957.8613041546,401422.34
2454957.8619852765,401494.28
2454957.862666498,401377.38
2454957.8633475197,401202.25
2454957.864028641,401188.47
2454957.864709763,401186.34
2454957.865390985,401207.78
2454957.866072106,401353.7
2454957.866753328,401228.47
2454957.8674344495,401414.53
2454957.8681155713,401266.66
2454957.868796593,401274.78
2454957.8694778145,401155.9
2454957.8701589364,401372.06
2454957.8708400577,401196.78
2454957.8715212797,401266.7
2454957.872202401,401269.25
2454957.872883523,401434.88
2454957.8735647444,401348.34
2454957.874245766,401441.97
2454957.874926888,401267.1
2454957.87560811,401336.88
2454957.8762892312,401331.6
2454957.876970353,401111.84
2454957.8776514744,401265.47
2454957.8783326964,401372.78
2454957.8790138178,401542.0
2454957.8796948395,401247.22
2454957.8803760614,401339.78
2454957.881057183,401289.34
2454957.8817383046,401138.38
2454957.882419526,401196.4
2454957.883100648,401282.94
2454957.88378177,401231.62
2454957.8844629913,401438.9
2454957.885144013,401214.44
2454957.885825135,401206.16
2454957.886506256,401481.03
2454957.887187478,401071.22
2454957.8878685995,401210.22
2454957.8885498215,401133.3
2454957.889230943,401258.66
2454957.8899120647,401150.47
2454957.8905930864,401213.8
2454957.891274308,401194.34
2454957.8919554297,401687.38
2454957.8926365515,401256.9
2454957.893317773,401207.72
2454957.893998895,401310.22
2454957.8946801163,401298.78
2454957.895361238,401313.47
2454957.89604226,401367.38
2454957.8967233812,401147.03
2454957.897404603,401481.12
2454957.8980857246,401107.88
2454957.8987669465,401245.88
2454957.899448068,401307.62
2454957.9001291897,401153.44
2454957.900810411,401167.5
2454957.901491433,401202.0
2454957.9021725547,401241.22
2454957.9028537762,401718.72
2454957.903534898,401438.72
2454957.9042160194,401367.22
2454957.9048971413,401196.1
2454957.9055783628,401419.2
2454957.9062594846,401070.75
2454957.9069406064,401104.5
2454957.9076217283,401165.6
2454957.9083028496,401405.62
2454957.9089839715,401177.78
2454957.909665193,401313.66
2454957.910346315,401274.38
2454957.911027436,401401.6
2454957.911708558,401386.8
2454957.91238978,401403.66
2454957.913070801,401439.97
2454957.913751923,401260.2
2454957.9144331445,401195.34
2454957.9151142663,401380.28
2454957.915795388,401256.38
2454957.9164766097,401092.56
2454957.9171577315,401304.62
2454957.917838953,401338.44
2454957.9185199747,401289.38
2454957.9192010965,401271.9
2454957.919882218,401218.97
2454957.92056344,401222.97
2454957.921244561,401458.62
2454957.921925783,401169.53
2454957.9226069045,401246.44
2454957.9232880264,401224.34
2454957.923969048,401281.06
2454957.9246502696,401265.16
2454957.9253313914,401358.38
2454957.926012613,401314.75
2454957.9266937347,401291.12
2454957.9273748565,401327.72
2454957.928056078,401287.78
2454957.9287372,401217.88
2454957.929418221,401258.9
2454957.930099343,401275.22
2454957.9307805644,401386.7
2454957.9314616863,401151.16
2454957.932142808,401187.06
2454957.9328240296,401198.88
2454957.9335051514,401185.56
2454957.934186273,401316.47
2454957.9348673946,401326.72
2454957.9355485165,401223.88
2454957.936229638,401385.62
2454957.93691086,401290.6
2454957.937591981,401403.3
2454957.938273103,401361.97
2454957.938954225,401252.12
2454957.9396354463,401253.47
2454957.940316468,401315.1
2454957.94099759,401228.28
2454957.9416788113,401303.75
2454957.942359933,401172.12
2454957.9430410545,401244.62
2454957.9437222765,401375.62
2454957.944403398,401227.6
2454957.9450845197,401267.47
2454957.9457656415,401277.7
2454957.946446763,401171.5
2454957.9471278847,401145.7
2454957.947809106,401178.38
2454957.948490228,401147.1
2454957.9491713494,401341.94
2454957.9498525714,401411.25
2454957.9505336927,401311.06
2454957.9512147144,401387.34
2454957.9518959364,401186.75
2454957.9525770578,401226.47
2454957.9532581796,401302.78
2454957.953939401,401356.34
2454957.954620523,401392.25
2454957.9553016447,401275.75
2454957.955982866,401314.62
2454957.956663888,401538.34
2454957.95734501,401415.94
2454957.9580262313,401747.84
2454957.958707353,401324.28
2454957.9593884745,401231.94
2454957.960069696,401288.66
2454957.960750818,401508.7
2454957.9614319396,401307.2
2454957.9621130615,401224.03
2454957.962794183,401477.22
2454957.9634753047,401541.97
2454957.964156526,401135.9
2454957.964837648,401434.12
2454957.9655187693,401284.47
2454957.966199891,401345.38
2454957.9668811127,401183.4
2454957.9675621344,401193.34
2454957.968243256,401218.16
2454957.9689244777,401311.62
2454957.9696055995,401263.3
2454957.9702867214,401130.75
2454957.970967943,401392.0
2454957.9716490647,401112.84
2454957.972330186,401292.47
2454957.973011308,401150.28
2454957.9736924293,401220.53
2454957.974373551,401212.28
2454957.975054673,401251.28
2454957.9757358944,401233.88
2454957.9764170162,401309.1
2454957.9770982377,401332.53
2454957.9777793596,401043.5
2454957.9784604814,401291.84
2454957.9791415026,401344.7
2454957.9798227246,401290.03
2454957.980503846,401283.2
2454957.981184968,401196.56
2454957.9818661893,401327.38
2454957.982547311,401368.78
2454957.9832285326,401110.1
2454957.9839096544,401240.7
2454957.984590676,401137.16
2454957.9852717975,401135.03
2454957.9859530195,401292.72
2454957.9866341413,401153.97
2454957.987315363,401213.47
2454957.9879964846,401183.34
2454957.988677606,401267.22
2454957.989358828,401219.66
2454957.990039849,401418.9
2454957.990720971,401195.53
2454957.9914021925,401294.66
2454957.9920833143,401087.22
2454957.992764436,401253.22
2454957.9934455575,401178.8
2454957.9941267795,401189.6
2454957.994807901,401142.03
2454957.9954889226,401459.44
2454957.9961701445,401294.5
2454957.996851266,401291.53
2454957.9975323877,401124.88
2454957.998213609,401056.84
2454957.998894731,401312.16
2454957.9995758524,401325.44
2454958.0002570744,401296.78
2454958.000938096,401410.66
2454958.0016192175,401346.72
2454958.0023003393,401236.84
2454958.002981561,401220.75
2454958.0036626826,401470.4
2454958.0043438044,401435.66
2454958.005025026,401167.06
2454958.0057061473,401368.88
2454958.0063871695,401280.4
2454958.007068391,401439.38
2454958.007749513,401294.06
2454958.008430634,401294.47
2454958.009111856,401307.53
2454958.0097929775,401310.7
2454958.0104741994,401259.47
2454958.011155321,401278.1
2454958.0118363425,401289.8
2454958.0125174643,401312.6
2454958.013198686,401255.75
2454958.0138798077,401208.72
2454958.014560929,401151.72
2454958.015242151,401266.75
2454958.0159232724,401260.72
2454958.0166044943,401474.25
2454958.0172855156,401164.0
2454958.0179666374,401247.0
2454958.018647759,401332.38
2454958.0193289807,401001.12
2454958.0200101025,401155.66
2454958.020691224,401255.28
2454958.021372446,401301.25
2454958.022053567,401062.53
2454958.022734589,401195.0
2454958.023415811,401412.16
2454958.0240969323,401398.0
2454958.024778054,401329.78
2454958.0254592756,401260.2
2454958.0261403974,401292.16
2454958.026821519,401081.56
2454958.0275027407,401283.72
2454958.0281837624,401269.88
2454958.028864884,401240.6
2454958.0295460057,401313.5
2454958.030227227,401144.8
2454958.030908349,401260.06
2454958.031589471,401432.25
2454958.0322706923,401267.38
2454958.032951814,401177.84
2454958.033632836,401257.4
2454958.0343140573,401332.3
2454958.034995179,401328.2
2454958.0356763005,401315.84
2454958.0363575225,401136.34
2454958.037038644,401300.16
2454958.0377197657,401213.22
2454958.038400987,401157.62
2454958.039082009,401415.72
2454958.0397631307,401282.9
2454958.040444252,401272.66
2454958.041125474,401268.5
2454958.0418065954,401292.44
2454958.0424878174,401381.03
2454958.0431689387,401382.8
2454958.0438500606,401261.2
2454958.0445310823,401229.38
2454958.0452123038,401245.56
2454958.0458934256,401318.47
2454958.046574647,401015.4
2454958.047255769,401363.94
2454958.0479368903,401365.6
2454958.048618112,401308.22
2454958.0492992336,401513.16
2454958.0499803554,401222.5
2454958.0506614773,401284.06
2454958.0513425986,401395.38
2454958.0520237205,401308.34
2454958.052704942,401388.84
2454958.053386064,401039.22
2454958.054067185,401241.8
2454958.054748407,401190.44
2454958.0554295285,401202.25
2454958.05611055,401255.03
2454958.056791672,401253.56
2454958.0574728935,401179.66
2454958.0581540153,401217.75
2454958.0588351367,401328.16
2454958.0595163587,401115.78
2454958.06019748,401168.2
2454958.060878602,401256.62
2454958.0615597237,401270.12
2454958.062240845,401253.2
2454958.062921967,401246.9
2454958.0636031884,401275.12
2454958.06428431,401259.72
2454958.064965432,401381.62
2454958.0656466535,401317.8
2454958.066327775,401210.5
2454958.0670087966,401235.2
2454958.0676899184,401342.75
2454958.06837114,401341.94
2454958.0690522618,401247.12
2454958.0697333836,401170.22
2454958.070414605,401095.16
2454958.071095727,401321.3
2454958.0717769484,401191.16
2454958.07245797,401193.47
2454958.073139092,401418.7
2454958.0738202133,401270.4
2454958.0745014353,401267.66
2454958.0751825566,401259.06
2454958.0758637786,401292.4
2454958.0765449,401161.2
2454958.077226022,401233.62
2454958.0779070435,401224.75
2454958.078588265,
2454958.079269387,401157.88
2454958.0799506083,401192.25
2454958.08063173,401385.9
2454958.0813128515,401155.16
2454958.0819940735,401392.84
2454958.082675195,401206.53
2454958.0833562165,401177.9
2454958.0840373384,401078.88
2454958.08471856,401303.03
2454958.0853996817,401267.66
2454958.086080803,401143.47
2454958.086762025,401308.4
2454958.0874431464,401225.06
2454958.088124268,401138.78
2454958.0888053896,401255.28
2454958.0894865114,401259.22
2454958.0901676333,401324.3
2454958.0908488547,401360.03
2454958.0915299766,401234.88
2454958.092211098,401227.34
2454958.09289222,401184.0
2454958.0935734413,401168.47
2454958.094254463,401255.1
2454958.094935585,401142.53
2454958.0956168063,401257.66
2454958.096297928,401223.94
2454958.0969790495,401201.6
2454958.0976602715,401205.16
2454958.098341393,401209.75
2454958.0990225147,401487.12
2454958.099703636,401264.6
2454958.100384758,401315.84
2454958.1010658797,401468.97
2454958.101747101,401157.4
2454958.102428223,401341.0
2454958.1031093444,401281.47
2454958.1037905663,401304.84
2454958.1044716877,401275.66
2454958.1051527094,401208.72
2454958.105833931,401238.72
2454958.1065150527,401368.03
2454958.1071961746,401295.75
2454958.107877396,401164.62
2454958.108558518,401455.6
2454958.1092397394,401406.44
2454958.109920861,401307.3
2454958.110601883,401210.22
2454958.1112830043,401286.94
2454958.1119642262,401138.5
2454958.1126453476,401207.7
2454958.1133264694,401257.5
2454958.114007691,401326.03
2454958.1146888128,401155.6
2454958.115369934,401252.75
2454958.116051056,401063.25
2454958.116732178,401093.94
2454958.117413299,401245.3
2454958.118094521,401248.12
2454958.1187756425,401192.72
2454958.1194567643,401432.34
2454958.1201378857,401036.66
2454958.1208191076,401143.6
2454958.1215001293,401140.94
2454958.1221812507,401326.84
2454958.1228624727,401413.2
2454958.123543594,401161.34
2454958.124224716,401362.56
2454958.1249059374,401397.5
2454958.125587059,401304.7
2454958.1262681806,401282.3
2454958.1269494025,401328.7
2454958.127630424,401274.12
2454958.1283115456,401147.7
2454958.1289926674,401276.6
2454958.129673889,401246.84
2454958.1303550107,401311.47
2454958.131036232,401266.66
2454958.131717354,401075.94
2454958.1323984754,401266.47
2454958.133079497,401283.6
2454958.133760719,401300.5
2454958.1344418405,401282.22
2454958.1351230624,401003.75
2454958.135804184,401107.72
2454958.1364853056,401182.06
2454958.137166527,401270.34
2454958.137847649,401212.03
2454958.1385286706,401463.28
2454958.139209892,401454.8
2454958.139891014,401447.62
2454958.1405721353,401295.7
2454958.1412533573,401223.88
2454958.1419344787,401243.7
2454958.1426156005,401202.9
2454958.143296822,401261.78
2454958.1439778437,401359.03
2454958.1446589655,401355.22
2454958.145340087,401301.44
2454958.146021309,401151.03
2454958.14670243,401309.84
2454958.147383552,401333.22
2454958.1480647735,401153.97
2454958.1487458954,401317.7
2454958.149426917,401239.4
2454958.1501081386,401440.34
2454958.1507892604,401301.25
2454958.1514703818,401208.25
2454958.1521516037,401117.9
2454958.152832725,401285.12
2454958.153513847,401272.12
2454958.1541949683,401467.0
2454958.15487609,401118.97
2454958.1555572115,401172.78
2454958.1562383333,401257.9
2454958.156919555,401250.7
2454958.1576006766,401219.75
2454958.1582817985,401272.1
2454958.15896302,401305.56
2454958.159644142,401198.8
2454958.160325163,401320.6
2454958.161006385,401365.94
2454958.1616875064,401303.62
2454958.162368628,401378.28
2454958.1630498497,401260.03
2454958.1637309715,401255.75
2454958.164412193,401332.38
2454958.165093315,401253.38
2454958.1657743366,401097.34
2454958.166455458,401168.88
2454958.16713668,401278.16
2454958.1678178012,401454.5
2454958.168499023,401277.8
2454958.1691801446,401418.06
2454958.1698612664,401253.78
2454958.170542488,401217.53
2454958.1712235096,401283.38
2454958.1719046314,401448.03
2454958.1725857533,401272.5
2454958.1732669747,401265.44
2454958.173948096,401286.4
2454958.174629218,401061.16
2454958.1753104394,401199.47
2454958.1759915613,401328.38
2454958.176672583,401143.6
2454958.1773538045,401354.94
2454958.1780349263,401304.78
2454958.1787160477,401329.2
2454958.1793972696,401437.8
2454958.180078391,401292.25
2454958.180759513,401416.44
2454958.181440634,401208.75
2454958.182121756,401147.66
2454958.182802878,401312.78
2454958.183483999,401321.03
2454958.184165221,401167.72
2454958.1848463425,401361.44
2454958.1855274644,401255.78
2454958.186208686,401303.53
2454958.1868898077,401154.28
2454958.1875708294,401251.8
2454958.188252051,401217.34
2454958.1889331727,401066.88
2454958.189614294,401279.28
2454958.190295516,401302.25
2454958.1909766374,401338.78
2454958.1916577592,401125.62
2454958.1923389807,401323.16
2454958.1930200025,401361.9
2454958.193701124,401412.16
2454958.1943822457,401409.03
2454958.195063467,401328.9
2454958.195744589,401223.38
2454958.1964258105,401353.6
2454958.1971069323,401156.62
2454958.197788154,401095.66
2454958.1984692756,401053.84
2454958.1991502973,401060.94
2454958.1998314187,400945.62
2454958.2005126406,400583.2
2454958.201193762,400527.94
2454958.201874884,400384.78
2454958.2025561053,400344.62
2454958.203237227,400333.12
2454958.203918349,399962.78
2454958.2045994704,399657.88
2454958.205280592,399482.7
2454958.2059617136,399287.7
2454958.2066429355,399064.1
2454958.207324057,398901.66
2454958.2080051787,398545.72
2454958.2086863,398425.03
2454958.209367522,398322.1
2454958.2100485438,398128.44
2454958.210729665,397896.62
2454958.211410887,397783.34
2454958.2120920084,397614.53
2454958.2127731303,397437.84
2454958.2134543518,397274.1
2454958.2141354736,397152.03
2454958.214816595,397076.8
2454958.215497717,396956.53
2454958.2161788386,396693.56
2454958.21685996,396609.6
2454958.217541082,396583.0
2454958.2182223033,396229.97
2454958.218903425,396143.03
2454958.2195846466,396069.78
2454958.2202657685,395939.3
2454958.2209467897,396017.5
2454958.2216279116,395906.7
2454958.222309133,395980.25
2454958.222990255,395845.44
2454958.2236714764,395806.84
2454958.224352598,395664.3
2454958.22503372,395778.97
2454958.2257149415,395663.72
2454958.226395963,395698.03
2454958.2270770846,395799.6
2454958.2277583065,395769.3
2454958.228439428,395566.4
2454958.2291205497,395548.3
2454958.229801771,395600.84
2454958.230482893,395535.28
2454958.2311640144,395560.2
2454958.231845036,395673.8
2454958.232526258,395540.62
2454958.2332073795,395481.9
2454958.2338886014,395409.8
2454958.234569723,395321.06
2454958.2352508446,395594.78
2454958.235931966,395619.0
2454958.236613188,395540.5
2454958.237294209,395649.06
2454958.237975331,395436.12
2454958.2386565525,395582.88
2454958.2393376743,395662.2
2454958.240018796,395563.44
2454958.2407000177,395607.53
2454958.2413811395,395650.4
2454958.242062261,395591.28
2454958.2427433827,395622.66
2454958.243424504,395708.53
2454958.244105626,395651.75
2454958.2447867477,395766.2
2454958.245467969,395772.88
2454958.2461490906,395921.38
2454958.2468302124,395941.3
2454958.247511434,396010.1
2454958.2481924556,396127.6
2454958.2488735775,396146.44
2454958.249554799,396420.84
2454958.250235921,396474.25
2454958.250917042,396493.62
2454958.251598264,396626.2
2454958.2522793855,396976.1
2454958.2529605073,396986.3
2454958.253641629,397149.5
2454958.2543227505,397202.25
2454958.2550038723,397382.38
2454958.255685094,397654.88
2454958.2563662156,397618.44
2454958.257047337,397996.72
2454958.257728559,398148.84
2454958.2584096803,398302.78
2454958.259090702,398426.97
2454958.2597719235,398640.56
2454958.2604530454,398877.0
2454958.261134167,399059.03
2454958.2618153887,399399.3
2454958.2624965105,399463.75
2454958.263177632,399724.0
2454958.2638588534,399730.56
2454958.264539875,400024.4
2454958.265220997,400216.62
2454958.2659022184,400359.53
2454958.2665833402,400652.34
2454958.2672644616,400704.97
2454958.2679456836,400843.7
2454958.268626805,401059.6
2454958.2693079268,401071.62
2454958.2699890486,401151.12
2454958.27067017,401200.97
2454958.271351292,401255.34
2454958.272032413,401319.4
2454958.272713635,401363.72
2454958.2733947565,401167.3
2454958.2740758783,401058.66
2454958.2747571,401244.66
2454958.2754382216,401360.16
2454958.2761192434,401319.28
2454958.276800465,401278.4
2454958.277481586,401132.1
2454958.278162708,401272.7
2454958.2788439295,401287.94
2454958.2795250514,401259.0
2454958.280206173,401234.25
2454958.2808873947,401381.25
2454958.2815684164,401326.47
2454958.2822495378,401410.12
2454958.2829306596,401167.12
2454958.283611881,401250.6
2454958.284293003,401291.25
2454958.2849742244,401006.3
2454958.2856553462,401230.5
2454958.2863365677,401134.34
2454958.2870174893,401160.28
2454958.2876987113,401265.8
2454958.2883798326,401071.62
2454958.289061054,401239.66
2454958.289742176,401202.44
2454958.290423298,401249.66
2454958.2911045193,401220.97
2454958.2917856406,401178.44
2454958.2924666624,401121.9
2454958.2931478843,401292.56
2454958.2938290057,401015.78
2454958.2945101275,401207.75
2454958.295191349,401215.25
2454958.295872471,401099.03
2454958.296553592,401240.6
2454958.297234814,401026.9
2454958.2979158354,401389.44
2454958.298596957,401155.6
2454958.299278079,401248.28
2454958.2999593006,401076.47
2454958.3006404224,401249.88
2454958.3013215438,401198.2
2454958.3020027657,401146.06
2454958.302683887,401320.3
2454958.303364909,401380.25
2454958.3040461303,401198.8
2454958.304727252,401153.88
2454958.3054083735,401337.47
2454958.3060894953,401230.9
2454958.306770717,401243.94
2454958.3074518386,401227.7
2454958.30813306,401300.88
2454958.308814082,401292.88
2454958.3094952037,401148.12
2454958.310176325,401307.88
2454958.310857547,401340.9
2454958.3115386683,401359.6
2454958.3122198903,401258.6
2454958.3129010117,401242.06
2454958.3135821335,401163.72
2454958.314263155,401155.56
2454958.3149443767,401328.97
2454958.315625498,401306.9
2454958.31630662,401383.22
2454958.3169878414,401260.44
2454958.317668963,401325.72
2454958.3183501847,401185.94
2454958.3190313065,401252.56
2454958.3197123283,401459.3
2454958.3203934496,401320.34
2454958.3210746716,401309.56
2454958.321755793,401182.06
2454958.3224370144,401238.78
2454958.3231181363,401274.94
2454958.323799258,401196.4
2454958.3244804796,401178.9
2454958.3251615013,401348.4
2454958.325842623,401277.53
2454958.3265237445,401257.22
2454958.327204966,401195.97
2454958.327886088,401153.03
2454958.328567209,401369.53
2454958.329248431,401378.03
2454958.3299295525,401224.06
2454958.330610574,401254.7
2454958.331291796,401273.5
2454958.3319729175,401591.97
2454958.3326540394,401209.78
2454958.333335261,401367.88
2454958.3340163827,401200.7
2454958.334697504,401358.7
2454958.335378626,401317.1
2454958.3360597473,401457.7
2454958.336740869,401360.3
2454958.3374219905,401197.62
2454958.3381032124,401330.38
2454958.338784334,401276.16
2454958.3394654556,401382.9
2454958.340146677,401304.78
2454958.340827799,401317.34
2454958.3415088207,401273.0
2454958.342189942,401216.6
2454958.342871164,401198.75
2454958.3435522853,401277.4
2454958.3442335073,401149.97
2454958.3449146287,401384.06
2454958.3455957505,401317.75
2454958.346276972,401232.0
2454958.3469579937,401299.03
2454958.347639115,401372.47
2454958.348320337,401331.6
2454958.3490014584,401348.1
2454958.34968258,401390.28
2454958.3503638017,401325.88
2454958.3510449235,401170.5
2454958.351726145,401377.75
2454958.352407267,401225.06
2454958.3530882886,401227.97
2454958.35376941,401220.6
2454958.354450632,401354.22
2454958.3551317533,401145.5
2454958.355812875,401191.34
2454958.3564940966,401201.44
2454958.3571752184,401297.3
2454958.35785634,401273.47
2454958.3585374616,401307.8
2454958.359218583,401351.6
2454958.359899705,401367.78
2454958.3605809263,401263.1
2454958.361262048,401191.0
2454958.3619431695,401135.12
2454958.3626242913,401412.34
2454958.363305513,401172.06
2454958.3639865345,401144.44
2454958.3646676564,401166.88
2454958.365348878,401176.53
2454958.3660299997,401149.16
2454958.366711121,401273.34
2454958.3673923425,401389.25
2454958.3680734644,401304.53
2454958.368754586,401156.38
2454958.3694357076,401260.78
2454958.3701168294,401289.9
2454958.370797951,401365.5
2454958.3714790726,401238.53
2454958.372160294,401267.88
2454958.372841416,401277.56
2454958.3735226374,401295.47
2454958.3742037592,401322.4
2454958.374884781,401175.8
2454958.3755659023,401152.75
2454958.376247124,401134.7
2454958.3769282456,401260.88
2454958.377609467,401195.16
2454958.378290589,401220.88
2454958.378971711,401267.62
2454958.3796529323,401215.12
2454958.380333954,401300.03
2454958.3810150754,401179.84
2454958.381696297,401094.22
2454958.3823774187,401344.7
2454958.3830585405,401224.25
2454958.383739762,401107.8
2454958.384420884,401177.16
2454958.385102005,401154.0
2454958.385783127,401258.88
2454958.3864642484,401097.97
2454958.3871453702,401242.2
2454958.3878265917,401297.56
2454958.3885077136,400963.28
2454958.389188835,401061.44
2454958.3898699568,401265.2
2454958.3905511783,401184.1
2454958.3912322,401365.56
2454958.391913322,401186.03
2454958.3925945433,401219.62
2454958.3932756647,401400.25
2454958.3939567865,401383.75
2454958.394638008,401187.62
2454958.39531913,401208.62
2454958.3960002516,401114.47
2454958.396681373,401155.06
2454958.397362495,401191.9
2454958.398043616,401245.72
2454958.398724738,401371.8
2454958.3994059595,401086.38
2454958.4000870814,401052.0
2454958.4007682027,401188.16
2454958.401449424,401304.16
2454958.402130446,401073.3
2454958.4028115678,401252.9
2454958.4034927892,401236.03
2454958.404173911,401369.0
2454958.404855033,401226.88
2454958.4055362544,401364.84
2454958.406217376,401182.97
2454958.4068985977,401185.62
2454958.4075796194,401379.28
2454958.408260741,401181.75
2454958.408941862,401257.72
2454958.409623084,401180.47
2454958.4103042055,401137.94
2454958.4109854274,401322.06
2454958.411666549,401283.16
2454958.4123476706,401205.2
2454958.4130286924,401340.53
2454958.413709914,401348.8
2454958.4143910357,401216.47
2454958.415072157,401293.53
2454958.415753379,401142.25
2454958.4164345004,401164.94
2454958.417115622,401168.53
2454958.4177968437,401421.9
2454958.4184778654,401235.1
2454958.419158987,401237.3
2454958.4198402087,401121.2
2454958.42052133,401249.34
2454958.421202452,401155.2
2454958.4218836734,401253.2
2454958.4225647952,401201.44
2454958.4232459166,401223.84
2454958.4239270384,401360.1
2454958.42460816,401202.3
2454958.4252892816,401211.25
2454958.4259704035,401232.94
2454958.426651625,401297.72
2454958.427332747,401213.44
2454958.428013868,401374.97
2454958.4286950896,401197.25
2454958.4293762115,401199.16
2454958.430057233,401312.7
2454958.4307383546,401155.25
2454958.4314195765,401252.0
2454958.432100698,401133.06
2454958.4327819194,401133.53
2454958.433463041,401323.78
2454958.434144163,401335.03
2454958.4348253845,401135.34
2454958.4355064062,401228.0
2454958.4361875276,401391.38
2454958.4368687496,401036.28
2454958.437549871,401210.4
2454958.4382309928,401327.88
2454958.4389122142,401260.94
2454958.439593336,401303.88
2454958.4402745576,401240.1
2454958.4409555793,401298.47
2454958.4416367006,401100.4
2454958.4423178225,401360.44
2454958.442999044,401195.5
2454958.443680166,401269.7
2454958.444361287,401186.47
2454958.445042509,401214.22
2454958.4457236305,401152.62
2454958.446404652,401242.75
2454958.4470858737,401123.44
2454958.4477669955,401219.9
2454958.448448117,401177.7
2454958.449129339,401275.84
2454958.44981046,401260.38
2454958.450491582,401304.44
2454958.4511727034,401304.56
2454958.4518538252,401224.3
2454958.452534947,401182.06
2454958.4532160684,401244.06
2454958.45389729,401286.8
2454958.4545784118,401150.47
2454958.4552595336,401202.22
2454958.455940755,401342.3
2454958.4566218765,401241.56
2454958.457302898,401205.9
2454958.45798412,401237.44
2454958.4586652415,401266.9
2454958.4593463633,401245.7
2454958.4600274847,401349.84
2454958.4607087066,401169.47
2454958.461389828,401147.53
2454958.46207105,401439.34
2454958.462752071,401269.8
2454958.463433193,401293.16
2454958.4641143144,401240.78
2454958.4647955364,401220.12
2454958.4654766577,401286.66
2454958.4661578797,401475.72
2454958.466839001,401145.44
2454958.467520123,401016.75
2454958.4682011446,401177.62
2454958.468882366,401409.4
2454958.4695634875,401184.94
2454958.4702447094,401206.22
2454958.470925831,401335.62
2454958.4716069526,401188.5
2454958.472288174,401255.66
2454958.472969296,401040.12
2454958.473650317,401178.88
2454958.474331539,401273.78
2454958.4750126605,401258.7
2454958.4756937823,401220.06
2454958.476375004,401191.5
2454958.4770561256,401115.25
2454958.477737247,401121.56
2454958.478418369,401107.6
2454958.4790994907,401595.22
2454958.479780612,401155.16
2454958.480461734,401324.88
2454958.4811429554,401031.1
2454958.481824077,401208.1
2454958.4825051986,401223.78
2454958.48318632,401229.62
2454958.483867542,401209.12
2454958.4845485636,401264.4
2454958.485229785,401284.5
2454958.4859109065,401243.25
2454958.4865920283,401218.6
2454958.48727315,401318.28
2454958.4879543716,401005.7
2454958.4886354934,401218.6
2454958.489316615,401227.25
2454958.4899977366,401211.78
2454958.490678858,401332.22
2454958.49135998,401152.53
2454958.4920412013,401381.53
2454958.492722323,401086.34
2454958.4934034445,401223.22
2454958.4940846665,401226.34
2454958.494765788,401210.6
2454958.4954468096,401238.1
2454958.496127931,401049.62
2454958.496809153,401202.8
2454958.4974902743,401317.28
2454958.4981714957,401413.9
2454958.4988526176,401377.84
2454958.499533839,401223.44
2454958.500214961,401288.84
2454958.5008960827,401330.28
2454958.501577104,401299.78
2454958.502258326,401237.44
2454958.5029394473,401379.16
2454958.503620569,401358.28
2454958.5043017906,401250.66
2454958.5049829124,401337.66
2454958.505664034,401003.88
2454958.5063452558,401215.25
2454958.507026277,401062.72
2454958.507707399,401214.4
2454958.5083886203,401246.53
2454958.509069742,401099.78
2454958.5097508635,401140.2
2454958.510432085,401387.0
2454958.511113207,401254.44
2454958.5117943287,401260.78
2454958.51247545,401344.6
2454958.513156572,401386.94
2454958.5138376933,401183.38
2454958.514518815,401242.94
2454958.5152000366,401278.4
2454958.5158811584,401166.38
2454958.51656228,401060.0
2454958.5172435017,401258.28
2454958.517924523,401079.0
2454958.518605645,401084.66
2454958.519286766,401381.66
2454958.519967988,401367.56
2454958.5206491095,401069.56
2454958.5213303315,401261.75
2454958.522011453,401217.97
2454958.5226925747,401349.3
2454958.5233735964,401375.7
2454958.524054818,401234.62
2454958.524735939,401222.72
2454958.525417161,401204.06
2454958.5260982825,401056.53
2454958.5267794044,401314.4
2454958.527460626,401286.03
2454958.5281417477,401416.34
2454958.5288227694,401344.16
2454958.529503991,401326.97
2454958.5301851123,401094.1
2454958.530866234,401380.28
2454958.5315474556,401211.03
2454958.5322285774,401323.62
2454958.532909699,401373.72
2454958.5335909207,401267.5
2454958.534271942,401229.9
2454958.534953064,401290.25
2454958.5356342853,401407.38
2454958.536315407,401346.8
2454958.5369965285,401339.7
2454958.5376777505,401322.62
2454958.538358872,401242.03
2454958.5390399937,401201.06
2454958.539721115,401229.38
2454958.540402237,401284.3
2454958.5410833587,401338.56
2454958.54176448,401275.62
2454958.5424457015,401229.8
